timestamp,received_at,user_id,label,env.screenWidth,env.screenHeight,env.timezone,env.connection,env.platform,env.language,env.memory,env.browser,env.touchSupport,env.webdriver,env.battery,env.hardwareConcurrency,env.timezoneMismatch,env.canvasFingerprint,env.fontsHash,env.webglVendor,env.browserFamily,env.osFamily,env.deviceType,metrics.mouseMoves,metrics.scrollEvents,metrics.keyboardEvents,metrics.clicks,metrics.timeOnPage,metrics.idleTime,metrics.focusChanges,metrics.typingSpeedVariance,metrics.avgMouseSpeed,metrics.maxMouseSpeed,metrics.mouseJitter,metrics.directionChanges,metrics.straightness,metrics.pathVariance,metrics.avgKeyInterval,metrics.burstTypingRatio,metrics.pauseVariance,metrics.scrollVelocity,metrics.scrollAcceleration,metrics.scrollJitter,env.gpu
2026-01-29T04:02:36.551Z,2026-01-29 04:02:35.210,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,400,166,12,3,22.0,0.0,0,88.0,0.193,6.956,1.037,70,0.109,6361.59,351.0,0.0,88.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:03:04.725Z,2026-01-29 04:03:03.290,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,127,329,12,1,23.0,0.0,0,68.0,0.135,6.451,1.247,17,0.34,1706.42,366.0,0.0,68.0,51.0,51.0,51.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:03:31.531Z,2026-01-29 04:03:30.163,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,146,463,12,1,23.0,0.0,0,223.0,0.147,3.357,1.472,21,0.33,1751.56,377.0,0.0,223.0,83.0,83.0,83.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:03:45.738Z,2026-01-29 04:03:44.172,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,127,55,12,1,11.0,0.0,0,42.0,0.13,6.477,0.515,25,0.294,2289.88,264.0,0.0,42.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:03:57.366Z,2026-01-29 04:03:56.063,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,130,54,14,1,9.0,0.0,0,69.0,0.296,10.473,1.657,39,0.061,3130.8,129.0,0.54,69.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:04:06.293Z,2026-01-29 04:04:05.725,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,112,72,13,1,6.0,0.0,0,38.0,0.243,9.959,1.417,27,0.159,3759.12,145.0,0.42,38.0,15.0,15.0,15.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:04:29.359Z,2026-01-29 04:04:28.037,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,58%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,437,145,15,1,19.0,0.0,0,3749.0,0.312,6.643,1.185,65,0.036,8887.27,1229.0,0.29,3749.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:05:21.290Z,2026-01-29 04:05:20.510,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,135,1,14,2,9.0,0.0,1,58.0,0.305,5.831,0.962,25,0.505,1643.94,144.0,0.31,58.0,1769659511905.0,1769659511905.0,1769659511905.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:05:36.249Z,2026-01-29 04:05:34.752,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,141,60,12,1,12.0,0.0,0,123.0,0.228,9.034,0.862,25,0.204,3575.43,356.0,0.0,123.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:06:01.137Z,2026-01-29 04:05:59.586,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,146,184,12,2,18.0,6.0,0,168.0,0.144,9.081,1.731,31,0.168,3367.33,364.0,0.0,168.0,18.0,18.0,18.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:06:21.252Z,2026-01-29 04:06:19.711,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,148,210,13,1,17.0,0.0,0,144.0,0.257,13.342,1.35,22,0.246,3491.3,311.0,0.0,144.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:06:39.910Z,2026-01-29 04:06:38.689,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,214,51,12,1,13.0,0.0,0,137.0,0.087,10.242,1.398,45,0.128,4706.42,309.0,0.0,137.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:06:55.969Z,2026-01-29 04:06:54.439,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,130,194,12,1,13.0,0.0,0,76.0,0.323,5.615,0.738,23,0.263,2172.4,109.0,0.55,76.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:07:10.949Z,2026-01-29 04:07:09.634,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,72,1,16,1,6.0,0.0,0,61.0,0.281,3.102,5.082,10,0.899,802.02,87.0,0.6,61.0,1769659624757.0,1769659624757.0,1769659624757.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:07:19.666Z,2026-01-29 04:07:18.111,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,54,1,13,1,3.0,2.0,0,75.0,0.319,4.498,5.01,4,0.891,700.65,105.0,0.58,75.0,1769659635698.0,1769659635698.0,1769659635698.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:07:29.561Z,2026-01-29 04:07:28.223,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,61,1,16,1,4.0,3.0,0,72.0,0.394,4.024,7.045,8,0.909,742.91,116.0,0.53,72.0,1769659644705.0,1769659644705.0,1769659644705.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:08:32.753Z,2026-01-29 04:08:31.214,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,204,253,35,4,37.0,0.0,0,628.0,0.282,4.031,6.173,56,0.273,2532.1,524.0,0.03,628.0,18.0,18.0,18.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:10:11.453Z,2026-01-29 04:10:10.165,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,57%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,108,240,12,1,73.0,3.0,0,241.0,0.305,4.413,3.779,14,0.127,1525.41,387.0,0.0,241.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:10:30.595Z,2026-01-29 04:10:29.243,Person_13,human,1440,810,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,56%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,144,153,12,1,16.0,0.0,0,383.0,0.295,5.033,1.547,31,0.121,2930.74,454.0,0.0,383.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:23:32.129Z,2026-01-29 04:23:32.032,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,54%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,255,217,12,1,26.0,0.0,0,233.0,0.207,5.099,1.437,32,0.024,2765.63,442.0,0.0,233.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:24:03.577Z,2026-01-29 04:24:02.256,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,54%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,327,302,12,1,28.0,0.0,0,232.0,0.231,3.3,2.164,57,0.237,3163.97,411.0,0.0,232.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:27:09.881Z,2026-01-29 04:27:08.521,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,53%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,73,229,14,1,21.0,0.0,0,356.0,0.33,3.087,3.402,7,0.676,613.34,523.0,0.0,356.0,50.0,50.0,50.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:27:48.203Z,2026-01-29 04:27:47.128,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,53%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,148,455,12,1,34.0,0.0,0,144.0,0.216,3.783,3.078,26,0.399,1657.39,331.0,0.0,144.0,203.0,203.0,203.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:29:17.259Z,2026-01-29 04:29:16.224,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,53%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,206,252,12,1,32.0,0.0,0,348.0,0.195,3.303,2.746,29,0.201,1826.28,437.0,0.0,348.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:30:22.699Z,2026-01-29 04:30:21.951,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,53%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,132,295,12,1,33.0,0.0,0,142.0,0.32,7.519,3.479,23,0.28,2592.39,367.0,0.0,142.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:30:57.253Z,2026-01-29 04:30:56.357,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,53%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,197,234,12,1,31.0,2.0,0,141.0,0.093,5.455,0.771,31,0.388,2000.85,305.0,0.0,141.0,67.0,67.0,67.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:31:25.670Z,2026-01-29 04:31:28.061,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,53%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,226,180,12,1,24.0,0.0,0,232.0,0.242,3.657,1.621,27,0.227,3635.3,367.0,0.0,232.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:31:38.646Z,2026-01-29 04:31:38.145,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,53%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,80,59,13,1,10.0,0.0,0,99.0,0.141,5.362,1.682,16,0.47,1134.91,333.0,0.0,99.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-29T04:32:19.510Z,2026-01-29 04:32:18.284,Person_13,human,1440,810,Asia/Calcutta,3g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",No,No,53%,20,Yes,9bf2a332ec30672d112a18b3b1b2fe67a161bbddaa289a814c1459596a633f70,NDMyLTU0fDUwNi01OXw0MTMtNTR8Mzc0LTU1fDQ2NC01NXw0NTYtNTh8NDEzLTU0fDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Edge,Windows,Desktop,110,298,14,1,36.0,0.0,0,88.0,0.149,3.475,0.602,23,0.739,739.18,181.0,0.23,88.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x0000A7A0) Direct3D11 vs_5_0 ps_5_0, D3D11)"
